archArea,atchBldArea,atchBldCnt,bcRat,bjdongCd,bldNm,block,bun,bylotCnt,crtnDay,dongNm,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcPurps,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,grndFlrCnt,heit,hhldCnt,hoCnt,indrAutoArea,indrAutoUtcnt,indrMechArea,indrMechUtcnt,itgBldCert,itgBldGrade,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmBldrgstPk,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,newPlatPlc,oudrAutoArea,oudrAutoUtcnt,oudrMechArea,oudrMechUtcnt,platArea,platGbCd,platPlc,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,sigunguCd,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,ugrndFlrCnt,useAprDay,vlRat,vlRatEstmTotArea
396,0,0,0,10300, , ,0555,0,20220518,E동,0,0, ,0,창고,기타지붕,경량철골구조,0,0, ,1,6.65,0,0,0,0,0,0,0, ,0026, ,0,주건축물,17000,공장,44133-100185865,10301,50.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 50,218.5,19,0,0,0,0,충청남도 천안시 서북구 백석동 555-26번지,20081105,1102,증축허가,5660007,도시건축과,2008,1,일반,2,일반건축물,0,500,90,기타지붕, ,0,44133, ,20081108,32,경량철골구조,396,396,0,20090106,0,396
1587,0,0,0,10300, , ,0555,0,20200427,2동,0,0, ,0,공장,철판,철골조,0,0, ,1,0,0,0,0,0,0,0,0, ,0028, ,0,주건축물,17000,공장,44133-14381,10301,10.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 10,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-28번지,19941101, , , , , ,1,일반,2,일반건축물,0,501,10,(철근)콘크리트, ,0,44133, , ,31,일반철골구조,1587,1587,0,19950518,0,1587
165,0,0,0,10300, , ,0555,0,20200427,5동,0,0, ,0,공장(창고),철판,경량철골구조,0,0, ,1,6,0,0,0,0,0,0,0, ,0028, ,0,주건축물,17000,공장,44133-14801,10301,10.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 10,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-28번지,20070531,1102,증축허가,4490212,건축과,2007,1,일반,2,일반건축물,0,502,90,기타지붕, ,0,44133, ,20070604,32,경량철골구조,165,165,0,20070625,0,165
2016,0,0,0,10300, , ,0555,0,20200427,3동,0,0, ,0,공장,철판,철골조,0,0, ,2,12.45,0,0,0,0,0,0,0, ,0028, ,0,주건축물,17000,공장,44133-14799,10301,10.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 10,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-28번지,19880601, , , , , ,1,일반,2,일반건축물,0,503,10,(철근)콘크리트, ,0,44133, , ,31,일반철골구조,3122.12,3122.12,1,19890119,0,3042.36
24.57,0,0,0,10300, , ,0555,0,20200427,6동,0,0, ,0,공장,스라브,시멘트벽돌구조,0,0, ,1,0,0,0,0,0,0,0,0, ,0028, ,0,주건축물,17000,공장,44133-14382,10301,10.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 10,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-28번지,19890614, , , , , ,1,일반,2,일반건축물,0,504,10,(철근)콘크리트, ,0,44133, , ,11,벽돌구조,24.57,24.57,0,19900122,0,24.57
491.1,0,0,0,10300, , ,0555,0,20200427,4동,0,0, ,0,공장,"스라브,철판","철근콘크리트조,경량철골조",0,0, ,3,0,0,0,0,0,0,0,0, ,0028, ,0,주건축물,17000,공장,44133-14383,10301,10.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 10,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-28번지,19890614, , , , , ,1,일반,2,일반건축물,0,505,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,1494.91,1494.91,1,19900122,0,1446.11
1656,0,0,0,10300, , ,0555,0,20220822,1동,0,0, ,0,공장,철판,일반철골구조,0,0, ,0,0,0,0,0,0,0,0,0, ,0028, ,0,주건축물,17000,공장,44133-14380,10301,10.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 10,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-28번지, , , , , , ,1,일반,2,일반건축물,0,506,90,기타지붕, ,0,44133, , ,31,일반철골구조,1656,1656,0,20070426,0,1656
0,37.98,1,0,10300, , ,0555,0,20171205,"1동,부속동",0,0, ,0,"공장, 기계실, 사무실","스라브, 스레이트","철근콘크리트조, 철골조",0,0, ,2,0,0,0,0,0,0,0,0, ,0030, ,0,주건축물,17000,공장,44133-56078,10301,22.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 22,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-30번지,19891101, , , , , ,1,일반,2,일반건축물,0,507,10,(철근)콘크리트, , ,44133, , ,21,철근콘크리트구조,4140.88,4140.88,1,19910118,0,0
1575,0,0,0,10300, , ,0555,0,20190530,2동,0,0, ,0,공장,기타지붕,일반철골구조,0,0, ,2,10.2,0,0,0,0,0,0,0, ,0030, ,0,주건축물,17000,공장,44133-100194632,10301,22.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 22,92,8,0,0,0,0,충청남도 천안시 서북구 백석동 555-30번지,20090319,1102,증축허가,5660007,도시건축과,2009,1,일반,2,일반건축물,0,508,90,기타지붕, ,1,44133, ,20090604,31,일반철골구조,1684.5,1684.5,0,20090916,0,1684.5
1062.66,0,0,0,10300,2동, ,0555,0,20220804,2동,0,0, ,0,공장,스라브,철근콘크리트조,0,0, ,2,9.4,0,0,0,0,0,0,0, ,0031, ,0,주건축물,17000,공장,44133-7195,10301,36.0,441334550213,0.0,0, 충청남도 천안시 서북구 백석공단6길 36,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-31번지,19881123, , , , , ,1,일반,2,일반건축물,0,509,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,1469.91,1469.91,1,19901201,0,1326.66
1952.99,0,0,0,10300,3동, ,0555,0,20220817,3동,0,0, ,0,공장,스라브,철근콘크리트조,0,0, ,3,12.5,0,0,0,0,0,0,0, ,0031, ,0,주건축물,17000,공장,44133-7194,10301,36.0,441334550213,0.0,0, 충청남도 천안시 서북구 백석공단6길 36,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-31번지,19990819, , , , , ,1,일반,2,일반건축물,0,510,10,(철근)콘크리트, ,0,44133, ,19990910,21,철근콘크리트구조,4883.7,4883.7,1,20001004,0,4859.12
83.7,0,0,0,10300,1동, ,0555,0,20220822,1동,0,0, ,0,수위실,스라브,세멘벽돌조,0,0, ,1,3.5,0,0,0,0,0,0,0, ,0031, ,0,주건축물,17000,공장,44133-7196,10301,36.0,441334550213,0.0,0, 충청남도 천안시 서북구 백석공단6길 36,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-31번지,19881123, , , , , ,1,일반,2,일반건축물,0,511,10,(철근)콘크리트, ,0,44133, , ,11,벽돌구조,83.7,83.7,0,19901201,0,83.7
1417.44,0,0,59.01,10300, , ,0555,0,20200826, ,0,0, ,0,공장,기타(철골구조)지붕,일반철골구조,0,0, ,2,10.5,0,0,0,0,0,0,0, ,0032, ,0,주건축물,17000,공장,44133-100414495,10301,22.0,441334550213,0.0,0, 충청남도 천안시 서북구 백석공단6길 22,137.5,5,0,0,2402,0,충청남도 천안시 서북구 백석동 555-32번지,20191119,1101,신축허가,4490378,허가과,2019,1,일반,2,일반건축물,0,512,90,기타지붕,Ⅶ-0.170g,1,44133, ,20191127,31,일반철골구조,1498.8,1498.8,0,20200703,62.4,1498.8
1641.2,0,0,57.97,10300, , ,0555,0,20210802,1동,0,0, ,0,공장,일반철골 경사지붕,일반철골구조,0,0, ,2,12.2,0,0,0,0,0,0,0, ,0033, ,0,주건축물,17000,공장,44133-100429534,10301,15.0,441334550212,0.0,0, 충청남도 천안시 서북구 백석공단5길 15,200,16,0,0,2831,0,충청남도 천안시 서북구 백석동 555-33번지,20201125,1101,신축허가,4490378,허가과,2020,1,일반,2,일반건축물,0,513,90,기타지붕, ,0,44133, ,20201214,31,일반철골구조,1994.25,1994.25,0,20210409,70.44,1994.25
434.88,0,0,8.35,10300, , ,0555,0,20171118, ,0,0, ,0,"공장,식당","스라브, 철판","철근콘크리트조, 철골조",0,0, ,2,0,0,0,0,0,0,0,0, ,0034, ,0,주건축물,17000,공장,44133-27605,10301,16.0,441334550213,0.0,0, 충청남도 천안시 서북구 백석공단6길 16,0,0,0,0,5210,0,충청남도 천안시 서북구 백석동 555-34번지,19880711, , , , , ,1,일반,2,일반건축물,0,514,10,(철근)콘크리트, , ,44133, , ,31,일반철골구조,1163.46,1163.46,1,19890306,16.69,869.76
483.1,0,0,0,10300,피앤케이, ,0555,0,20200820,나,0,0, ,0,공장,"스라브,철판","일반철골구조,벽돌구조",0,0, ,2,0,0,0,0,0,0,0,0, ,0035, ,0,주건축물,17000,공장,44133-100302054,10301,70.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 70,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-35번지,19890308, , , , , ,1,일반,2,일반건축물,0,515,10,(철근)콘크리트, ,0,44133, , ,31,일반철골구조,582.1,582.1,0,19900427,0,582.1
405,0,0,0,10300,피앤케이, ,0555,0,20200820,다,0,0, ,0,공장,판넬,경량철골구조,0,0, ,1,0,0,0,0,0,0,0,0, ,0035, ,0,주건축물,17000,공장,44133-100302055,10301,70.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 70,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-35번지,19890308, , , , , ,1,일반,2,일반건축물,0,516,10,(철근)콘크리트, ,0,44133, , ,32,경량철골구조,405,405,0,19900427,0,405
1216.33,0,0,0,10300,피앤케이, ,0555,0,20220803,가,0,0, ,0,공장,"스라브,판넬","철근콘크리트조,시멘트벽돌조,경량철골조",0,0, ,3,0,0,0,0,0,0,0,0, ,0035, ,0,주건축물,17000,공장,44133-52655,10301,70.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 70,23,2,0,0,0,0,충청남도 천안시 서북구 백석동 555-35번지,19890308, , , , , ,1,일반,2,일반건축물,0,517,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,3677.67,3677.67,1,19900427,0,3133.97
3147.1918,0,0,36.44,10300,(주)뉴앤뉴, ,0555,0,20220329, ,0,0, ,0,공장,"스라브, 스레이트","경량철골조, 시멘트벽돌조, 철근콘크리트조",0,0, ,2,4.7,0,0,0,0,0,0,0, ,0036, ,0,주건축물,17000,공장,44133-40906,10301,80.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 80,0,0,0,0,8636,0,충청남도 천안시 서북구 백석동 555-36번지,19890506, , , , , ,1,일반,2,일반건축물,0,518,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,4049.219,4049.219,1,19891129,41.51,3585.164
1200.02,0,0,0,10300, , ,0555,0,20190530,G동,0,0, ,0,공장,판넬,일반철골구조,0,0, ,2,10.5,0,0,0,0,0,0,0, ,0037, ,0,주건축물,17000,공장,44133-13931,10301,79.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 79,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-37번지,20050804,1102,증축허가,4490136,건축과,2005,1,일반,2,일반건축물,0,519,90,기타지붕, ,1,44133, ,20050808,31,일반철골구조,1385.84,1385.84,0,20070314,0,1385.84
2094.4,0,0,0,10300, , ,0555,0,20200427,A동,0,0, ,0,공장,철판,철골조,0,0, ,1,0,0,0,0,0,0,0,0, ,0037, ,0,주건축물,17000,공장,44133-13935,10301,79.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 79,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-37번지,19890313, , , , , ,1,일반,2,일반건축물,0,520,90,기타지붕, ,0,44133, , ,31,일반철골구조,2094.4,2094.4,0,19900831,0,2094.4
1644.96,0,0,0,10300, , ,0555,0,20200427,D동,0,0, ,0,공장,철판,철골조,0,0, ,2,0,0,0,0,0,0,0,0, ,0037, ,0,주건축물,17000,공장,44133-13933,10301,79.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 79,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-37번지,19970513, , , , , ,1,일반,2,일반건축물,0,521,90,기타지붕, ,0,44133, , ,31,일반철골구조,1926.57,1926.57,0,19980808,0,1926.57
248.67,0,0,0,10300, , ,0555,0,20200427,B동,0,0, ,0,공장,스라브,철근콘크리트조,0,0, ,2,0,0,0,0,0,0,0,0, ,0037, ,0,주건축물,17000,공장,44133-13936,10301,79.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 79,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-37번지,19890313, , , , , ,1,일반,2,일반건축물,0,522,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,958.13,958.13,1,19900831,0,497.34
543.18,0,0,0,10300, , ,0555,0,20200427,F동,0,0, ,0,공장,판넬,일반철골구조,0,0, ,2,7.7,0,0,0,0,0,0,0, ,0037, ,0,주건축물,17000,공장,44133-13932,10301,79.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 79,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-37번지,20050804,1102,증축허가,4490136,건축과,2005,1,일반,2,일반건축물,0,523,90,기타지붕, ,0,44133, ,20050808,31,일반철골구조,637.74,637.74,0,20070314,0,637.74
18,0,0,0,10300, , ,0555,0,20220810,C동,0,0, ,0,공장,판넬,경량철골조,0,0, ,1,0,0,0,0,0,0,0,0, ,0037, ,0,주건축물,17000,공장,44133-13934,10301,79.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 79,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-37번지,19950629, , , , , ,1,일반,2,일반건축물,0,524,90,기타지붕, ,0,44133, , ,32,경량철골구조,18,18,0,19951009,0,18
2732.39,9.9656,1,69.31,10300, , ,0555,0,20171118, ,0,0, ,0,공장,"스레이트, 스라브","철근콘크리트조, 시멘트벽돌조, 조적조, 경량철골구조",0,0, ,2,19.92,0,0,0,0,0,0,0, ,0038, ,0,주건축물,17000,공장,44133-54686,10301,73.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 73,126.5,11,0,0,3942,0,충청남도 천안시 서북구 백석동 555-38번지,19880921, , , , , ,1,일반,2,일반건축물,0,525,10,(철근)콘크리트, , ,44133, , ,21,철근콘크리트구조,2908.83,2908.83,1,19890706,71.89,2833.84
530.75,22.2,1,0,10300, , ,0555,0,20171205,1동,0,0, ,0,"사무실, 기숙사, 창고",철근콘크리트,철근콘크리트조,0,0, ,2,12.4,0,0,333.5,29,0,0,0, ,0039, ,0,주건축물,17000,공장,44133-59388,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,166,14,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,19881117, , , , , ,1,일반,2,일반건축물,0,526,10,(철근)콘크리트, , ,44133, , ,21,철근콘크리트구조,1563.5,1563.5,1,19901206,0,1053.5
513,0,0,0,10300, , ,0555,0,20200427,4동,0,0, ,0,공장,일반철골구조,일반철골구조,0,0, ,1,9.3,0,0,333.5,29,0,0,0, ,0039, ,0,주건축물,17000,공장,44133-100329423,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,166,14,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,20160727,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,0,527,90,기타지붕, ,1,44133, ,20160926,31,일반철골구조,513,513,0,20170405,0,513
22.2,0,0,0,10300, , ,0555,0,20200427,부3동,0,0, ,0,관리사무소,철근콘크리트,철근콘크리트,0,0, ,1,4.4,0,0,333.5,29,0,0,0, ,0039, ,1,부속건축물,17000,공장,44133-100329424,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,166,14,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,20160727,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,0,528,10,(철근)콘크리트, ,0,44133, ,20160926,21,철근콘크리트구조,22.2,22.2,0,20170405,0,22.2
1526.305,0,0,0,10300, , ,0555,0,20200427,2동,0,0, ,0,"공장, 주차장",일반철골조,"일반철골구조, 철근콘크리트",0,0, ,1,14.7,0,0,0,0,0,0,0, ,0039, ,0,주건축물,17000,공장,44133-100329421,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,20160727,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,0,529,90,기타지붕, ,0,44133, ,20160926,31,일반철골구조,2625.135,2625.135,1,20170405,0,1665.775
852,0,0,0,10300, , ,0555,0,20200427,3동,0,0, ,0,공장,일반철골구조,일반철골구조,0,0, ,1,12.3,0,0,333.5,29,0,0,0, ,0039, ,0,주건축물,17000,공장,44133-100329422,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,166,14,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,20160727,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,0,530,90,기타지붕, ,1,44133, ,20160926,31,일반철골구조,852,852,0,20170405,0,852
62.57,0,0,0,10300, , ,0555,0,20211025,6동,0,0, ,0,공장,판넬지붕,일반철골구조,0,0, ,1,12.3,0,0,0,0,0,0,0, ,0039, ,0,주건축물,17000,공장,44133-100407315,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,20181010,1102,증축허가,4490378,허가과,2018,1,일반,2,일반건축물,0,531,90,기타지붕,MMI VII-0.19067g,1,44133, ,20191203,31,일반철골구조,56.76,56.76,0,20200331,0,56.76
615.415,0,0,0,10300, , ,0555,0,20211025,5동,0,0, ,0,공장,판넬지붕,일반철골구조,0,0, ,1,12.36,0,0,0,0,0,0,0, ,0039, ,0,주건축물,17000,공장,44133-100407314,10301,69.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 69,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-39번지,20181010,1102,증축허가,4490378,허가과,2018,1,일반,2,일반건축물,0,532,90,기타지붕,MMI VII-0.19067g,1,44133, ,20191203,31,일반철골구조,586.215,586.215,0,20200331,0,586.215
19.12,0,0,0.31,10300, , ,0555,0,20181221, ,0,0, ,0,공장,(철근)콘크리트,철근콘크리트구조,0,0, ,1,4,0,0,0,0,0,0,0, ,0040, ,1,부속건축물,17000,공장,44133-100262024,10301,61.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 61,0,74,0,0,6105,0,충청남도 천안시 서북구 백석동 555-40번지,20130401,1101,신축허가,4490244,건축과,2013,1,일반,2,일반건축물,0,533,10,(철근)콘크리트, ,0,44133, ,20130510,21,철근콘크리트구조,17.68,17.68,0,20140128,0.29,17.68
1988.76,17.68,1,32.58,10300, , ,0555,0,20190530, ,0,0, ,0,공장,"(철근)콘크리트,기타지붕(패널)","철근콘크리트구조,경량철골구조",0,0, ,2,10.3,0,0,0,0,0,0,0, ,0040, ,0,주건축물,17000,공장,44133-100262023,10301,61.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 61,0,74,0,0,6105,0,충청남도 천안시 서북구 백석동 555-40번지,20130401,1101,신축허가,4490244,건축과,2013,1,일반,2,일반건축물,1,534,10,(철근)콘크리트, ,1,44133, ,20130510,21,철근콘크리트구조,4759.95,4777.63,1,20140128,51.65,3153.5
3495.28,36.64,1,56.28,10300, , ,0555,0,20220802, ,0,0, ,0,공장,"스라브, 스레이트, 철판, 판넬","철근콘크리트조, 경량철골조, 시멘트벽돌조, 시멘트블럭조, 조립식구조, 철골조, 일반철골구조",0,0, ,2,11.1,0,0,0,0,0,0,0, ,0041, ,0,주건축물,17000,공장,44133-47267,10301,55.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 55,189,16,0,0,6210,0,충청남도 천안시 서북구 백석동 555-41번지,19880915, , , , , ,1,일반,2,일반건축물,0,535,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,4491.07,4491.07,1,19890622,69.02,4286.35
4252.84,0,0,0,10300, , ,0555,1,20180615,3동,0,0, ,0,공장,철근콘크리트(슬래브),"철근콘크리트구조,경량철골구조",0,0, ,2,19.5,0,0,0,0,0,0,0, ,0042, ,0,주건축물,17000,공장,44133-100221170,10301,47.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 47,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-42번지,20100420,1102,증축허가,4490244,건축과,2010,1,일반,2,일반건축물,2,536,10,(철근)콘크리트,vii-0.199g,1,44133, ,20100503,21,철근콘크리트구조,5640.17,5640.17,0,20110224,0,5640.17
31.38,0,0,0,10300, , ,0555,1,20200427,4동,0,0, ,0,공장,철근콘크리트(슬래브),철근콘크리트구조,0,0, ,1,4.05,0,0,0,0,0,0,0, ,0042, ,0,주건축물,17000,공장,44133-100221171,10301,47.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 47,389.5,33,0,0,0,0,충청남도 천안시 서북구 백석동 555-42번지,20100420,1102,증축허가,4490244,건축과,2010,1,일반,2,일반건축물,0,537,10,(철근)콘크리트, ,0,44133, ,20100503,21,철근콘크리트구조,25.92,25.92,0,20110224,0,25.92
40,0,0,0,10300, , ,0555,1,20200427,5동,0,0, ,0,공장,경량철골조/판넬지붕,벽돌구조,0,0, ,1,3.5,0,0,0,0,0,0,0, ,0042, ,0,주건축물,17000,공장,44133-100221172,10301,47.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 47,389.5,33,0,0,0,0,충청남도 천안시 서북구 백석동 555-42번지,20100420,1102,증축허가,4490244,건축과,2010,1,일반,2,일반건축물,0,538,90,기타지붕, ,0,44133, ,20100503,11,벽돌구조,40,40,0,20110224,0,40
1434.3,0,0,0,10300, , ,0555,1,20220829,1동,0,0, ,0,공장,기타지붕(패널),일반철골구조,0,0, ,2,10.3,0,0,0,0,0,0,0, ,0042, ,0,주건축물,17000,공장,44133-100266982,10301,47.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 47,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-42번지,20140120,1102,증축허가,5660007,도시건축과,2014,1,일반,2,일반건축물,0,539,90,기타지붕, ,1,44133, ,20140122,31,일반철골구조,1874.75,1874.75,0,20140522,0,1874.75
1289.7,0,0,0,10300, , ,0555,1,20220829,2동,0,0, ,0,공장,"슬래브, 철판, 판넬","철골콘크리트, 철골조, 경량철골조,일반철골구조",0,0, ,3,13,0,0,0,0,0,0,0, ,0042, ,0,주건축물,17000,공장,44133-7201,10301,47.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 47,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 555-42번지,19890217, , , , , ,1,일반,2,일반건축물,0,540,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,2914.22,2914.22,0,19900227,0,2914.22
1310.95,6.73,1,26.56,10300, , ,0555,0,20220825, ,0,0, ,0,공장,"스라브, 철판","철근콘크리트조, 경량철골조, 철골",0,0, ,3,0,0,0,0,0,0,0,0, ,0045, ,0,주건축물,17000,공장,44133-28539,10301,1.0,441334550210,0.0,0, 충청남도 천안시 서북구 백석공단3길 1,115,10,0,0,4935,0,충청남도 천안시 서북구 백석동 555-45번지,20000808, , , , , ,1,일반,2,일반건축물,0,541,10,(철근)콘크리트, ,0,44133, , ,21,철근콘크리트구조,2894.95,2894.95,1,20010509,55.73,2750.5
